,CCC,CCD,CDC,CDD,DCC,DCD,DDC,DDD
0,0.127,0.121,0.128,0.107,0.131,0.14,0.122,0.124
0,0.127,0.121,0.128,0.107,0.13,0.141,0.122,0.124
0,0.127,0.121,0.128,0.107,0.13,0.141,0.122,0.124
0,0.127,0.121,0.128,0.107,0.13,0.14,0.123,0.124
0,0.127,0.121,0.128,0.106,0.131,0.14,0.123,0.124
0,0.127,0.121,0.128,0.106,0.132,0.14,0.123,0.123
0,0.127,0.121,0.128,0.106,0.132,0.14,0.123,0.123
0,0.127,0.121,0.128,0.105,0.132,0.14,0.123,0.124
0,0.127,0.121,0.128,0.105,0.132,0.14,0.123,0.124
0,0.127,0.121,0.128,0.105,0.132,0.14,0.123,0.124
0,0.127,0.121,0.128,0.105,0.133,0.139,0.123,0.124
0,0.127,0.121,0.128,0.105,0.133,0.139,0.123,0.124
0,0.126,0.121,0.128,0.105,0.133,0.139,0.123,0.125
0,0.125,0.121,0.128,0.105,0.133,0.14,0.123,0.125
0,0.124,0.122,0.128,0.105,0.133,0.14,0.123,0.125
0,0.124,0.122,0.128,0.105,0.133,0.14,0.123,0.125
0,0.124,0.122,0.128,0.105,0.133,0.14,0.123,0.125
0,0.124,0.122,0.129,0.105,0.133,0.139,0.123,0.125
0,0.124,0.122,0.129,0.106,0.132,0.139,0.123,0.125
0,0.124,0.122,0.129,0.106,0.132,0.139,0.123,0.125
0,0.124,0.122,0.129,0.106,0.132,0.139,0.123,0.125
0,0.124,0.122,0.129,0.106,0.132,0.139,0.123,0.125
0,0.123,0.122,0.129,0.106,0.132,0.14,0.123,0.125
0,0.123,0.122,0.129,0.106,0.132,0.14,0.123,0.125
0,0.123,0.122,0.129,0.106,0.132,0.14,0.123,0.125
0,0.123,0.122,0.13,0.106,0.132,0.14,0.122,0.125
0,0.123,0.122,0.13,0.105,0.132,0.141,0.122,0.125
0,0.123,0.122,0.13,0.105,0.132,0.141,0.122,0.125
0,0.123,0.122,0.13,0.105,0.132,0.141,0.122,0.125
0,0.123,0.122,0.13,0.105,0.132,0.141,0.122,0.125
0,0.123,0.122,0.13,0.105,0.132,0.141,0.122,0.125
0,0.123,0.122,0.13,0.105,0.132,0.141,0.121,0.126
0,0.122,0.122,0.13,0.105,0.132,0.141,0.121,0.127
0,0.122,0.122,0.131,0.104,0.132,0.141,0.121,0.127
0,0.122,0.122,0.131,0.104,0.132,0.141,0.121,0.127
0,0.122,0.122,0.131,0.104,0.132,0.141,0.121,0.127
0,0.122,0.123,0.13,0.104,0.132,0.141,0.121,0.127
0,0.122,0.122,0.13,0.105,0.132,0.141,0.121,0.127
0,0.121,0.122,0.13,0.105,0.132,0.141,0.121,0.128
0,0.121,0.122,0.13,0.105,0.132,0.141,0.121,0.128
0,0.121,0.122,0.13,0.105,0.132,0.141,0.121,0.128
0,0.121,0.122,0.13,0.105,0.132,0.141,0.121,0.128
0,0.121,0.122,0.13,0.104,0.132,0.141,0.122,0.128
0,0.121,0.122,0.131,0.104,0.132,0.141,0.121,0.128
0,0.121,0.122,0.131,0.103,0.132,0.141,0.121,0.129
0,0.121,0.122,0.13,0.103,0.132,0.142,0.121,0.129
0,0.121,0.122,0.13,0.103,0.132,0.142,0.121,0.129
0,0.122,0.122,0.13,0.103,0.132,0.142,0.12,0.129
0,0.122,0.122,0.13,0.103,0.132,0.142,0.12,0.129
0,0.122,0.121,0.13,0.103,0.132,0.142,0.121,0.129
0,0.122,0.121,0.13,0.103,0.132,0.142,0.121,0.129
0,0.122,0.121,0.13,0.103,0.132,0.142,0.121,0.129
0,0.122,0.121,0.13,0.103,0.132,0.142,0.121,0.129
0,0.123,0.121,0.13,0.103,0.132,0.142,0.121,0.128
0,0.123,0.121,0.13,0.103,0.132,0.142,0.121,0.128
0,0.123,0.121,0.13,0.103,0.132,0.142,0.121,0.128
0,0.123,0.121,0.13,0.104,0.132,0.142,0.12,0.128
0,0.123,0.121,0.13,0.104,0.132,0.142,0.12,0.128
0,0.123,0.121,0.13,0.104,0.132,0.141,0.12,0.129
