,CCC,CCD,CCR,CDC,CDD,CDR,CRC,CRD,CRR,DCC,DCD,DCR,DDC,DDD,DDR,DRC,DRD,DRR,RCC,RCD,RCR,RDC,RDD,RDR,RRC,RRD,RRR
0,0.044,0.054,0.031,0.025,0.031,0.049,0.033,0.046,0.046,0.04,0.036,0.042,0.043,0.032,0.037,0.038,0.03,0.039,0.034,0.032,0.026,0.031,0.037,0.043,0.03,0.033,0.038
0,0.044,0.054,0.031,0.025,0.031,0.049,0.033,0.046,0.046,0.04,0.036,0.042,0.043,0.032,0.037,0.038,0.03,0.039,0.034,0.032,0.026,0.031,0.037,0.043,0.03,0.033,0.038
0,0.044,0.054,0.031,0.025,0.031,0.049,0.032,0.046,0.046,0.04,0.036,0.042,0.043,0.033,0.037,0.038,0.03,0.039,0.034,0.032,0.026,0.031,0.037,0.043,0.03,0.033,0.038
0,0.044,0.054,0.031,0.025,0.031,0.049,0.032,0.046,0.046,0.04,0.036,0.042,0.043,0.033,0.037,0.038,0.03,0.039,0.035,0.032,0.026,0.031,0.037,0.043,0.03,0.033,0.037
0,0.044,0.054,0.031,0.025,0.031,0.049,0.032,0.046,0.046,0.04,0.036,0.042,0.043,0.033,0.037,0.038,0.03,0.039,0.035,0.032,0.026,0.031,0.037,0.043,0.03,0.033,0.037
0,0.044,0.054,0.031,0.025,0.031,0.049,0.033,0.046,0.046,0.04,0.036,0.042,0.043,0.033,0.037,0.038,0.03,0.039,0.035,0.032,0.026,0.03,0.037,0.043,0.03,0.033,0.037
0,0.044,0.054,0.031,0.025,0.031,0.049,0.033,0.046,0.047,0.04,0.036,0.042,0.043,0.033,0.037,0.038,0.03,0.038,0.035,0.032,0.026,0.03,0.037,0.043,0.03,0.033,0.037
0,0.044,0.054,0.031,0.025,0.031,0.049,0.033,0.046,0.048,0.04,0.036,0.042,0.043,0.033,0.037,0.038,0.03,0.038,0.035,0.032,0.026,0.03,0.037,0.042,0.03,0.033,0.037
0,0.044,0.054,0.031,0.025,0.031,0.049,0.033,0.046,0.048,0.04,0.036,0.042,0.043,0.033,0.037,0.038,0.03,0.038,0.035,0.032,0.026,0.03,0.037,0.042,0.03,0.033,0.037
0,0.043,0.054,0.031,0.025,0.031,0.049,0.033,0.046,0.048,0.04,0.036,0.042,0.044,0.033,0.037,0.038,0.03,0.038,0.035,0.032,0.026,0.03,0.037,0.042,0.03,0.033,0.037
0,0.043,0.054,0.031,0.025,0.031,0.049,0.033,0.046,0.047,0.04,0.036,0.042,0.044,0.033,0.037,0.038,0.031,0.038,0.035,0.032,0.026,0.03,0.037,0.042,0.03,0.033,0.037
0,0.043,0.054,0.031,0.025,0.031,0.049,0.033,0.046,0.047,0.04,0.036,0.042,0.044,0.033,0.037,0.038,0.031,0.038,0.035,0.032,0.026,0.03,0.037,0.042,0.03,0.033,0.037
0,0.043,0.054,0.031,0.025,0.031,0.049,0.033,0.046,0.047,0.04,0.036,0.042,0.044,0.033,0.037,0.038,0.031,0.038,0.035,0.032,0.026,0.03,0.037,0.042,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.031,0.049,0.033,0.046,0.047,0.04,0.036,0.042,0.044,0.033,0.037,0.038,0.03,0.038,0.035,0.032,0.026,0.03,0.037,0.042,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.031,0.049,0.033,0.046,0.047,0.04,0.036,0.042,0.044,0.033,0.037,0.038,0.03,0.038,0.035,0.032,0.026,0.03,0.037,0.042,0.03,0.033,0.037
0,0.043,0.055,0.031,0.024,0.031,0.049,0.033,0.046,0.047,0.04,0.036,0.042,0.044,0.033,0.037,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.037,0.042,0.03,0.033,0.037
0,0.043,0.055,0.031,0.024,0.03,0.049,0.033,0.046,0.047,0.04,0.036,0.042,0.044,0.034,0.037,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.037,0.042,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.047,0.04,0.035,0.042,0.044,0.034,0.037,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.037,0.042,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.047,0.04,0.035,0.042,0.044,0.034,0.037,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.037,0.042,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.047,0.04,0.036,0.042,0.044,0.034,0.037,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.037,0.041,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.047,0.04,0.036,0.042,0.044,0.034,0.037,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.037,0.041,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.046,0.04,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.037,0.041,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.046,0.04,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.037,0.041,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.046,0.04,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.037,0.041,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.038,0.041,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.038,0.041,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.038,0.041,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.038,0.041,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.032,0.026,0.03,0.038,0.041,0.03,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.031,0.026,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.031,0.026,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.031,0.026,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.055,0.031,0.025,0.03,0.049,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.031,0.026,0.03,0.038,0.041,0.031,0.033,0.037
0,0.044,0.055,0.031,0.024,0.03,0.049,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.031,0.026,0.03,0.038,0.041,0.031,0.033,0.037
0,0.044,0.055,0.031,0.024,0.03,0.049,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.034,0.038,0.038,0.03,0.038,0.036,0.031,0.026,0.03,0.038,0.041,0.031,0.033,0.037
0,0.044,0.055,0.031,0.024,0.03,0.049,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.035,0.038,0.038,0.03,0.038,0.036,0.031,0.026,0.029,0.038,0.041,0.031,0.033,0.037
0,0.044,0.055,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.035,0.038,0.038,0.03,0.038,0.036,0.031,0.026,0.029,0.038,0.041,0.031,0.033,0.037
0,0.044,0.055,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.035,0.038,0.038,0.03,0.038,0.036,0.031,0.026,0.029,0.038,0.041,0.031,0.033,0.037
0,0.044,0.055,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.035,0.038,0.038,0.03,0.038,0.036,0.031,0.026,0.029,0.038,0.041,0.031,0.033,0.037
0,0.044,0.055,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.035,0.038,0.038,0.03,0.038,0.036,0.031,0.026,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.055,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.035,0.038,0.038,0.03,0.038,0.036,0.031,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.055,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.043,0.035,0.039,0.038,0.03,0.038,0.036,0.031,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.055,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.043,0.035,0.039,0.038,0.03,0.038,0.036,0.031,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.054,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.043,0.035,0.039,0.038,0.03,0.038,0.036,0.031,0.027,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.054,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.043,0.035,0.039,0.038,0.03,0.038,0.036,0.031,0.027,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.054,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.043,0.035,0.039,0.038,0.03,0.038,0.036,0.031,0.027,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.054,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.043,0.035,0.039,0.038,0.03,0.038,0.036,0.031,0.027,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.031,0.027,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.031,0.027,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.031,0.027,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.031,0.027,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.042,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.031,0.027,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.03,0.05,0.033,0.046,0.046,0.039,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.032,0.027,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.052,0.03,0.024,0.03,0.051,0.033,0.046,0.046,0.039,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.032,0.027,0.03,0.038,0.041,0.031,0.033,0.037
0,0.043,0.052,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.039,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.032,0.027,0.03,0.038,0.04,0.031,0.033,0.037
0,0.043,0.052,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.039,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.032,0.027,0.03,0.038,0.04,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.032,0.027,0.03,0.038,0.04,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.038,0.036,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.039,0.035,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.039,0.035,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.039,0.035,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.039,0.035,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.039,0.035,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.039,0.035,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.046,0.046,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.039,0.035,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.047,0.045,0.038,0.036,0.041,0.044,0.035,0.039,0.038,0.03,0.039,0.035,0.032,0.027,0.029,0.038,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.047,0.045,0.038,0.036,0.041,0.043,0.035,0.039,0.038,0.03,0.039,0.035,0.032,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.047,0.045,0.037,0.036,0.041,0.043,0.035,0.04,0.038,0.03,0.039,0.035,0.032,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.047,0.045,0.037,0.036,0.041,0.043,0.035,0.04,0.038,0.03,0.039,0.035,0.032,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.047,0.045,0.037,0.036,0.041,0.043,0.035,0.04,0.038,0.03,0.039,0.035,0.032,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.047,0.045,0.037,0.036,0.041,0.043,0.035,0.04,0.038,0.03,0.039,0.035,0.032,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.024,0.031,0.051,0.033,0.047,0.045,0.036,0.036,0.041,0.043,0.035,0.04,0.038,0.031,0.039,0.035,0.032,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.023,0.031,0.052,0.033,0.047,0.045,0.036,0.036,0.041,0.043,0.035,0.04,0.038,0.031,0.039,0.035,0.032,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.023,0.032,0.052,0.033,0.047,0.045,0.036,0.036,0.041,0.043,0.035,0.04,0.037,0.031,0.039,0.035,0.032,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.023,0.032,0.052,0.033,0.047,0.045,0.036,0.036,0.041,0.043,0.035,0.04,0.037,0.031,0.039,0.035,0.032,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.023,0.032,0.052,0.032,0.047,0.045,0.036,0.036,0.041,0.043,0.035,0.04,0.037,0.031,0.039,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.023,0.032,0.052,0.032,0.047,0.045,0.036,0.036,0.041,0.043,0.035,0.04,0.036,0.031,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.023,0.032,0.052,0.032,0.047,0.045,0.036,0.036,0.041,0.043,0.035,0.04,0.036,0.031,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.023,0.032,0.052,0.032,0.047,0.045,0.036,0.036,0.041,0.043,0.035,0.04,0.036,0.031,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.023,0.032,0.052,0.032,0.047,0.045,0.036,0.036,0.041,0.043,0.035,0.04,0.036,0.031,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.03,0.023,0.032,0.052,0.032,0.047,0.045,0.036,0.036,0.041,0.043,0.035,0.04,0.036,0.031,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.029,0.023,0.032,0.052,0.032,0.047,0.046,0.036,0.036,0.041,0.043,0.035,0.04,0.036,0.031,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.029,0.023,0.032,0.052,0.032,0.047,0.046,0.036,0.036,0.041,0.044,0.035,0.039,0.036,0.031,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.029,0.023,0.032,0.052,0.032,0.047,0.046,0.036,0.036,0.041,0.044,0.035,0.039,0.036,0.031,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.029,0.023,0.032,0.052,0.032,0.047,0.046,0.036,0.036,0.041,0.044,0.035,0.039,0.036,0.031,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.033,0.037
0,0.043,0.053,0.029,0.023,0.032,0.052,0.032,0.047,0.046,0.036,0.036,0.041,0.044,0.035,0.039,0.036,0.03,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.034,0.037
0,0.043,0.053,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.041,0.044,0.035,0.039,0.036,0.029,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.034,0.037
0,0.043,0.053,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.044,0.036,0.039,0.036,0.029,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.034,0.037
0,0.043,0.053,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.044,0.036,0.039,0.036,0.029,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.034,0.037
0,0.043,0.053,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.044,0.036,0.039,0.036,0.029,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.034,0.037
0,0.043,0.053,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.044,0.036,0.039,0.036,0.029,0.04,0.035,0.033,0.027,0.029,0.039,0.041,0.031,0.034,0.037
0,0.043,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.044,0.036,0.039,0.036,0.029,0.04,0.035,0.033,0.027,0.028,0.039,0.041,0.031,0.034,0.037
0,0.043,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.043,0.036,0.039,0.036,0.029,0.04,0.036,0.033,0.027,0.028,0.039,0.041,0.031,0.034,0.037
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.043,0.036,0.039,0.036,0.029,0.04,0.036,0.033,0.027,0.028,0.039,0.041,0.031,0.034,0.038
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.043,0.036,0.039,0.036,0.029,0.04,0.036,0.033,0.027,0.028,0.039,0.041,0.031,0.034,0.038
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.043,0.035,0.039,0.036,0.029,0.04,0.036,0.033,0.027,0.028,0.039,0.042,0.031,0.034,0.038
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.043,0.035,0.039,0.036,0.029,0.04,0.036,0.033,0.027,0.028,0.039,0.042,0.031,0.034,0.038
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.036,0.033,0.027,0.028,0.039,0.042,0.031,0.034,0.038
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.036,0.033,0.027,0.028,0.039,0.042,0.031,0.034,0.038
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.033,0.027,0.027,0.039,0.042,0.031,0.034,0.038
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.033,0.027,0.027,0.039,0.042,0.031,0.034,0.038
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.036,0.036,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.033,0.027,0.027,0.039,0.042,0.031,0.034,0.038
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.037,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.033,0.027,0.027,0.039,0.042,0.031,0.034,0.038
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.037,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.033,0.027,0.027,0.039,0.042,0.031,0.034,0.038
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.037,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.033,0.027,0.027,0.039,0.042,0.031,0.034,0.038
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.037,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.033,0.027,0.027,0.039,0.042,0.031,0.034,0.038
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.047,0.046,0.037,0.035,0.04,0.044,0.034,0.039,0.036,0.029,0.039,0.037,0.033,0.027,0.027,0.039,0.042,0.031,0.034,0.039
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.046,0.046,0.037,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.033,0.027,0.027,0.039,0.042,0.031,0.034,0.039
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.046,0.046,0.037,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.033,0.027,0.027,0.039,0.042,0.031,0.034,0.039
0,0.042,0.054,0.029,0.023,0.032,0.052,0.033,0.046,0.046,0.037,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.034,0.027,0.027,0.038,0.042,0.031,0.034,0.039
0,0.041,0.054,0.029,0.023,0.032,0.052,0.033,0.046,0.046,0.038,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.034,0.027,0.027,0.038,0.042,0.031,0.034,0.039
0,0.041,0.054,0.029,0.023,0.032,0.052,0.033,0.046,0.046,0.038,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.034,0.027,0.027,0.038,0.042,0.031,0.034,0.039
0,0.041,0.054,0.029,0.023,0.032,0.052,0.033,0.046,0.046,0.038,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.034,0.027,0.027,0.038,0.042,0.031,0.034,0.039
0,0.041,0.054,0.029,0.023,0.032,0.052,0.033,0.046,0.046,0.038,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.034,0.027,0.028,0.038,0.041,0.031,0.034,0.039
0,0.041,0.054,0.029,0.023,0.032,0.052,0.033,0.046,0.046,0.038,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.034,0.027,0.028,0.038,0.041,0.031,0.034,0.039
0,0.041,0.054,0.029,0.023,0.033,0.051,0.033,0.046,0.046,0.038,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.034,0.027,0.028,0.038,0.041,0.031,0.034,0.039
0,0.042,0.054,0.029,0.023,0.033,0.05,0.033,0.046,0.046,0.038,0.035,0.04,0.044,0.035,0.039,0.036,0.029,0.039,0.037,0.034,0.027,0.028,0.038,0.041,0.031,0.034,0.039
0,0.042,0.054,0.029,0.023,0.033,0.05,0.034,0.046,0.046,0.038,0.035,0.04,0.044,0.035,0.039,0.035,0.029,0.039,0.037,0.034,0.027,0.028,0.038,0.041,0.031,0.034,0.039
0,0.042,0.054,0.029,0.023,0.033,0.05,0.034,0.046,0.046,0.038,0.035,0.04,0.044,0.035,0.039,0.035,0.029,0.039,0.037,0.034,0.027,0.028,0.038,0.041,0.031,0.034,0.039
0,0.042,0.054,0.03,0.023,0.033,0.05,0.034,0.046,0.045,0.038,0.035,0.04,0.044,0.035,0.039,0.035,0.029,0.039,0.037,0.034,0.027,0.028,0.038,0.041,0.031,0.034,0.039
0,0.042,0.054,0.03,0.023,0.033,0.05,0.034,0.046,0.045,0.038,0.035,0.04,0.044,0.035,0.039,0.035,0.029,0.039,0.037,0.034,0.027,0.028,0.038,0.042,0.031,0.033,0.039
